"bionet_name","species_code","original_source","trait_code","norm_value","best","lower","upper","raw_value","notes"
"Grevillea juniperina subsp. allojohnsonii","10967","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Grevillea viridiflava","10985","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Bursaria spinosa subsp. spinosa","11018","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Aotus subglauca var. subglauca","11046","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Homoranthus binghiensis","11251","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Hovea apiculata","11619","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acrothamnus hookeri","11966","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Philotheca epilosa","12004","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Astrotricha longifolia","1205","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Polyscias sambucifolia","1211","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hovea graniticola","12176","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Spyridium scortechinii","12323","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Harmogia densifolia","13289","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Kardomia odontocalyx","13291","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Zieria aspalathoides subsp. aspalathoides","13582","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Cassinia laevis","1367","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Cassinia leptocephala","1368","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Cassinia quinquefaria","1370","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Banksia neoanglica","14554","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Denhamia silvestris","14670","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Olearia myrsinoides","1604","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Olearia rosmarinifolia","1612","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Olearia viscidula","1618","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia acicularis","2526","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia cistoidea","2531","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia linearis","2539","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia obtusifolia","2542","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia riparia","2545","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia serpyllifolia","2550","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hibbertia vestita","2551","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Acrotriche aggregata","2580","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Brachyloma daphnoides","2586","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Epacris breviflora","2591","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Epacris microphylla","2599","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Epacris obtusifolia","2602","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Leucopogon attenuatus","2612","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leucopogon biflorus","2613","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Leucopogon melaleucoides","2628","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leucopogon muticus","2630","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Leucopogon neoanglicus","2631","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Leucopogon virgatus","2639","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Lissanthe strigosa","2642","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Melichrus erubescens","2644","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Melichrus procumbens","2645","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Melichrus urceolatus","2646","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Monotoca scoparia","2649","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Sprengelia incarnata","2654","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Styphelia triflora","2660","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Bossiaea neo-anglica","2783","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Bossiaea obcordata","2784","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Bossiaea rhombifolia","2787","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Bossiaea scortechinii","2790","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Daviesia acicularis","2816","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Daviesia genistifolia","2822","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Daviesia latifolia","2823","Clarke Knox 2002","surv1","Most",NA,NA,NA,"Fire response, Obligate seeder/variable",NA
"Daviesia ulicifolia","2827","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Daviesia umbellulata","2828","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Dillwynia sericea","2851","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Hardenbergia violacea","2873","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hovea linearis","2876","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Indigofera australis","2882","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Jacksonia scoparia","2892","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Mirbelia pungens","2937","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Mirbelia rubiifolia","2938","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Phyllota phylicoides","2958","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Pultenaea foliolosa","2994","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Pultenaea microphylla","3003","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Pultenaea pycnocephala","3013","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Prostanthera saxicola","3429","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Prostanthera scutellarioides","3430","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Prostanthera staurophylla","3433","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia betchei","3715","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia burbidgeae","3725","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia dealbata","3758","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia falciformis","3772","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Acacia filicifolia","3773","Clarke Knox 2002","surv1","Few",NA,NA,NA,"Fire response, Resprouts/variable",NA
"Acacia fimbriata","3774","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia granitica","3784","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia gunnii","3785","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Acacia hispidula","3790","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Acacia implexa","3792","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Acacia juncifolia","3802","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Acacia latisepala","3807","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia longifolia","3816","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia macnuttiana","3820","Clarke Knox 2002","surv1","Few",NA,NA,NA,"Fire response, Obligate seeder (75%)",NA
"Acacia obtusifolia","3839","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia penninervis","3849","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Acacia pruinosa","3858","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Acacia torringtonensis","3888","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Acacia triptera","3892","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Acacia ulicifolia","3893","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Acacia viscidula","3899","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Callistemon flavovirens","4006","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Callistemon linearis","4008","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Callistemon pallidus","4011","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Callistemon sieberi","4017","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Calytrix tetragona","4021","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Kunzea bracteolata","4205","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Leptospermum arachnoides","4213","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leptospermum brevipes","4216","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leptospermum minutifolium","4227","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Micromyrtus sessilis","4275","Clarke Knox 2002","surv1","Most",NA,NA,NA,"Fire response, Resprouts/variable",NA
"Notelaea linearis","4317","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Banksia marginata","5344","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Conospermum taxifolium","5352","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Grevillea triternata","5405","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Hakea eriantha","5412","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Hakea microcarpa","5420","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Isopogon petiolaris","5438","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Lomatia fraseri","5442","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Lomatia silaifolia","5445","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Persoonia cornifolia","5455","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Persoonia fastigiata","5457","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Persoonia tenuifolia","5475","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Petrophile canescens","5477","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Cryptandra amara","5554","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Cryptandra lanosiflora","5557","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Discaria pubescens","5564","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Pomaderris eriocephala","5578","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Rubus parvifolius","5642","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Boronia algida","5732","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Boronia anethifolia","5734","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Boronia bipinnata","5736","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder*","Inferred from morphology or sister taxa"
"Boronia granitica","5743","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Boronia ledifolia","5744","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Boronia microphylla","5745","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Boronia polygalifolia","5751","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Correa reflexa","5772","Clarke Knox 2002","surv1","Half",NA,NA,NA,"Fire response, Obligate seeder / Fire response, Resprouts",NA
"Zieria cytisoides","5836","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Zieria laevigata","5841","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Dodonaea boroniifolia","5892","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts*","Inferred from morphology or sister taxa"
"Dodonaea hirsuta","5897","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Dodonaea triquetra","5911","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Chloanthes parviflora","6242","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Xanthorrhoea johnsonii","6317","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Olax stricta","6407","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leucopogon lanceolatus var. lanceolatus","6425","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Dodonaea viscosa subsp. viscosa","6541","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Pimelea linifolia subsp. collina","6635","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Notelaea microcarpa var. microcarpa","6695","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Pimelea curviflora var. divergens","6774","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Pimelea linifolia subsp. linifolia","6814","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprout",NA
"Gompholobium huegelii","6921","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Daviesia mimosoides subsp. mimosoides","7211","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Dillwynia phylicoides","7225","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leucopogon microphyllus var. pilibundus","7287","Clarke Knox 2002","surv1","Few",NA,NA,NA,"Fire response, Variable",NA
"Indigofera adesmiifolia","7544","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Mirbelia speciosa subsp. speciosa","7736","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Callistemon pityoides","7943","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leptospermum polygalifolium subsp. transmontanum","8201","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Grevillea acerata","8292","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Grevillea beadleana","8293","Clarke Knox 2002","surv1","None",NA,NA,NA,"Fire response, Obligate seeder",NA
"Almaleea cambagei","8368","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leptospermum novae-angliae","8478","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Leptospermum trinervium","8486","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Ozothamnus diosmifolius","8557","Clarke Knox 2002","surv1","All",NA,NA,NA,"Fire response, Resprouts",NA
"Rhytidosporum procumbens","8623","Clarke Knox 2002","surv1","Few",NA,NA,NA,"Fire response, Obligate seeder / Fire response, Resprouts",NA
